date,explanation,media_type,title,url,copyright
2002-11-01,"uropa, one of Jupiter's large Galilean moons, may well possess an ocean of liquid water hidden beneath its icy surface -- and so holds the tantalizing possibility of life. In this image, constructed with data recorded in 1996 and 1997 by the Galileo spacecraft, Europa's characteristic surface ridges and cracks are seen along with domes and dark reddish spots called lenticulae from the Latin word for freckles. The freckles are about 10 kilometers across and are believed to be blobs of warmer ice from below that have gradually risen through the colder surface layers, analogous to the motions in a lava lamp. If the freckles do represent material from deeper ice layers closer to the hidden ocean, future space missions to investigate Europa's interior could sample the relatively accessible freckles rather than drill through Europa's potentially thick ice shell.",image,Europa's Freckles,https://apod.nasa.gov/apod/image/0211/europafreckles_gal_c1.jpg,nan
2002-11-02,"Scattered within this cavernous nebula, cataloged as NGC 604, are over 200 newly formed hot, massive, stars. At 1,500 light-years across, this expansive cloud of interstellar gas and dust is effectively a giant stellar nursery located some three million light-years distant in the spiral galaxy, M33. The newborn stars irradiate the gas with energetic ultraviolet light stripping electrons from atoms and producing a characteristic nebular glow. The details of the nebula's structure hold clues to the mysteries of star formation and galaxy evolution.",image,NGC 604: Giant Stellar Nursery,https://apod.nasa.gov/apod/image/0211/ngc604_hst_c1.jpg,nan
2002-11-03,"The developing International Space Station (ISS) has changed its appearance yet again.  Last month the Space Shuttle Atlantis visited the ISS and installed the third of eleven pieces that will compose the Integrated Truss Structure.  The new S-1 Truss is visible on the right, below the extended solar panels across the top.  The world's foremost space outpost can be seen developing over the past few years by comparing the above image to past images.  Also visible above are many different types of modules, a robotic arm, several wing-like solar panels, and a supply ship.  Construction began on the ISS in 1998 and the core structure should be in place before 2005. Yesterday, the ISS celebrated its second anniversary of continuous human habitation.",image,The International Space Station Expands Again,https://apod.nasa.gov/apod/image/0211/iss_sts112.jpg,nan
2002-11-04,"Cassini, a robot spacecraft launched in 1997 by NASA, is close enough now to resolve many rings and moons of its destination planet: Saturn.  The spacecraft has closed to about two Earth-Sun separations from the ringed giant. Last month, Cassini snapped several images during an engineering test.  These images have been combined into the contrast-enhanced color composite pictured above.  Saturn's rings and cloud-tops are visible on the far right, while Titan, its largest moon, is visible as the speck on the lower left.  When arriving at Saturn in July 2004, the Cassini orbiter will begin to circle and study the Saturnian system.  Several months later, a probe named Huygens will separate and attempt to land on the surface of Titan.",image,Cassini Approaches Saturn,https://apod.nasa.gov/apod/image/0211/sattitan_cassini.jpg,nan
2002-11-05,"This year's Leonid Meteor Shower is predicted to have two peaks, like last year's.  The first peak should come at about 04:00 hours Universal Time (UT) on November 19 and be primarily visible from Western Europe before sunrise.  The second peak is predicted to occur at about 10:30 UT and be primarily visible from North America before local sunrise.  During these times, the Leonid Meteor Shower might well develop into a true meteor storm, with rates possibly exceeding those measured during last year's storm.  The meteors in these two peaks come from sand-sized particles ejected from Comet Tempel-Tuttle during trips to the inner Solar System in 1767 and 1866, respectively.  If you're stuck without a view you can still catch the shower by looking for streaks caught by the web cameras of the Night Sky Live Project.  Pictured above are several meteors from the 2001 Leonids streaking over Joshua Tree National Park in California, USA.",image,Leonids Over Joshua Tree National Park,https://apod.nasa.gov/apod/image/0211/leonids01_pacholka.jpg, Wally Pacholka (Astropics) & Tony Hallas (Astrophoto) 
2002-11-06,"Some of the brightest stars form a large and easily found pattern in the winter sky of Earth's northern hemisphere.  Dubbed the  Winter Hexagon, the stars involved can usually be identified even in the bright night skies of a big city.  The six stars that compose the Winter Hexagon are Aldebaren, Capella, Castor, Procyon, Rigel, and Sirius.  Rolling your cursor over the above image will identify them.  The Winter Hexagon asterism engulfs several constellations including Orion and Canis Major.",image,The Winter Hexagon,https://apod.nasa.gov/apod/image/0211/hexagon_lodriguss.jpg,Jerry Lodriguss
2002-11-07,"The 2001 Leonid storm was so intense that the meteor shower's radiant, the point on the sky from which the fleeting trails seemed to diverge, was easy to spot. But the bits of debris that created the meteors really moved along parallel paths, following the orbit of  their parent comet Tempel-Tuttle. Their apparent divergence from the shower's radiant point was simply due to perspective as skygazers looked toward the stream of cosmic debris. During the 2001 Leonid storm, while the radiant was above the horizon from SoBaekSan Observatory in South Korea, astronomer Christophe Marlot made this single time exposure recording star trail arcs and a number of meteors. Since Marlot was looking away from the cosmic debris stream, this perspective actually shows red tinged meteor trails converging toward a point below the horizon and opposite the radiant -- the Leonid shower's antiradiant.",image,2001 Leonids: Meteors in Perspective,https://apod.nasa.gov/apod/image/0211/leoantiradiant_marlot.jpg, Christophe Marlot 
2002-11-08,"This pretty planetary nebula, cataloged as NGC 6369, was discovered by 18th century astronomer William Herschel as he used a telescope to explore the constellation Ophiucus. Round and planet-shaped, the nebula is also relatively faint and has acquired the popular moniker of Little Ghost Nebula. Planetary nebulae in general are not at all related to planets, but instead are created at the end of a sun-like star's life as its outer layers expand into space while the star's core shrinks to become a white dwarf. The transformed white dwarf star, seen near the center, radiates strongly at ultraviolet wavelengths and powers the expanding nebula's glow. Surprisingly complex details and structures of NGC 6369 are revealed in this delightful color image composed from Hubble Space Telescope data. The nebula's main ring structure is about a light-year across and the glow from ionized oxygen, hydrogen, and nitrogen atoms are colored blue, green, and red respectively. Over 2,000 light-years away, the Little Ghost Nebula offers a glimpse of the fate of our Sun, which should produce its own pretty planetary nebula only about 5 billion years from now.",image,NGC 6369: The Little Ghost Nebula,https://apod.nasa.gov/apod/image/0211/ngc6369_heritage.jpg,nan
2002-11-09,"High atop a Chilean mountain lies one of the premier observatories of the southern sky: the Cerro Tololo Inter-American Observatory (CTIO). Pictured above is the dome surrounding one of the site's best known instruments, the 4-meter Blanco Telescope. Far behind the dome are thousands of individual stars and diffuse light from three galaxies: the Small Magellanic Cloud (upper left), the Large Magellanic Cloud (lower left), and our Milky Way Galaxy (right).  Visible just to Blanco's right is the famous superposition of four bright stars known as the Southern Cross. A single 20 second exposure, this digital image was recorded with a sensitive detector intended for astronomical imaging. The observatory structures are lit solely by starlight.",image,A Cerro Tololo Sky,https://apod.nasa.gov/apod/image/0211/sky_ctio.jpg,Roger Smith
2002-11-10,"Many think it is just a myth.  Others think it is true but its cause isn't known.  Adventurers pride themselves on having seen it.  It's a green flash from the Sun.  The truth is the green flash does exist and its cause is well understood.  Just as the setting Sun disappears completely from view, a last glimmer appears startlingly green.  The effect is typically visible only from locations with a low, distant horizon, and lasts just a few seconds. A green flash is also visible for a rising Sun, but takes better timing to spot.  A dramatic green flash was caught in the above photograph in 1992 from Finland. The Sun itself does not turn partly green, the effect is caused by layers of the Earth's atmosphere acting like a prism.",image,A Green Flash from the Sun,https://apod.nasa.gov/apod/image/0211/greenflash_parviainen.jpg,Pekka Parviainen  (Polar Image) 
2002-11-11,"What causes the surrounding shells in peculiar galaxy Cen A? Last month a fascinating image of peculiar galaxy Centaurus A was released, processed to highlight a faint blue arc indicating an ongoing collision with a smaller galaxy.  Another interesting feature of Cen A, however, is the surrounding system of shells, better visible here in this recently released wider pan from the four meter Blanco telescope at Cerro Tololo Inter-American Observatory.  Faint shells around galaxies are not unusual and considered by themselves as evidence of a previous galaxy merger, analogous to water ripples on a pond.  An unexpected attribute of these shells is the abundance of gas, which should become separated from existing stars during the collision.",image,The Outer Shells of Centaurus A,https://apod.nasa.gov/apod/image/0211/cenawhole_noao.jpg,nan
2002-11-12,"Dominating the top third of Africa is the largest band of dry land on Earth: the Sahara Desert.  Stretching across the Sahara are vast plains of sand and gravel, seas of sand dunes, and barren rocky mountains.  Only 10,000 years ago, however, grasses covered the region, then rich in mammals such as lions and elephants.  Now only two percent of the Sahara are oases, patches of land where crops will grow and where nearly two million people live.   Oases are usually centered on natural water springs.  Pictured above is colorful and rocky land spanning about 50 kilometers near the Terkezi Oasis in Chad.",image,Terkezi Oasis in the Sahara Desert,https://apod.nasa.gov/apod/image/0211/terkezi_landsat7.jpg,nan
2002-11-13,"NASA's interplanetary probe STARDUST, on its way to Comet Wild 2 in January 2004, passed asteroid 5535 Annefrank earlier this month.  Annefrank, named for a holocaust victim who kept a famous diary, is a member of the main asteroid belt between Mars and Jupiter.  Just prior to closest approach at about 3300 km distant, the robot spacecraft took the above picture.  Although images obtained were not detailed enough to resolve much of the asteroid's surface, the size, reflectivity, and general shape of the asteroid were recorded.  At 6 kilometers across, asteroid Annefrank turned out to be larger -- and darker -- than expected.   Deadline Approaching: Send your name to Mars!",image,Asteroid Annefrank,https://apod.nasa.gov/apod/image/0211/annefrank_stardust.jpg,nan
2002-11-14,"This stunning image shows remarkable and mysterious details near the dark central region of a planet-sized sunspot in one of the sharpest views ever of the surface of the Sun. Just released, the picture was made using the Swedish Solar Telescope now in its first year of operation on the Canary Island of La Palma. Along with features described as hairs and canals are dark cores visible within the bright filaments that extend into the sunspot, representing previously unknown and unexplored solar phenomena. The filaments' newly revealed dark cores are seen to be thousands of kilometers long but only about 100 kilometers wide. Resolving features 100 kilometers wide or less is a milestone in solar astronomy and has been achieved here using sophisticated adaptive optics, digital image stacking, and processing techniques to counter the blurring effect of Earth's atmosphere. At optical wavelengths, these images are sharper than even current space-based solar observatories can produce. Recorded on 15 July 2002, the sunspot shown is the largest of the group of sunspots cataloged as solar active region AR 10030.",image,The Sharpest View of the Sun,https://apod.nasa.gov/apod/image/0211/sunspot_swedish_label1.jpg,nan
2002-11-15,"Spanning southern to northern skies, stars trail across this panoramic view of the African night from equatorial Kenya. The three hour long exposure was made on a clear, dark, mid November evening facing due west and covers just over 180 degrees along the horizon. So, the South Celestial Pole is at the center of the concentric arcs on the left and the North Celestial Pole is at the far right (scroll right). And, you guessed it(!), the stars setting along the Celestial Equator leave the straight trails near the middle of the picture. Well illustrated in this thoughtfully composed panorama, the star trails in the African night are, of course, not due to motions of the individual stars but simply reflect the daily rotation of planet Earth itself.",image,Night Trails of Africa,https://apod.nasa.gov/apod/image/0211/NightTrailsOfAfrica_zimmerman_c1.jpg, LeRoy Zimmerman 
2002-11-16,"Star trails streak this composite time exposure of comet Tempel-Tuttle recorded by Tim Puckett on January 26, 1998. Then passing through the inner solar system on its 33 year orbit around the Sun, Tempel-Tuttle brightened unexpectedly, but binoculars or small telescopes were still required to visually observe it. Tempel-Tuttle is also called the Leonid Comet as the yearly Leonid meteor shower results when the Earth crosses this comet's orbital plane and encounters a trail of cometary dust. So, while not rivaling spectacular naked-eye comets like Hyakutake or Hale-Bopp, Tempel-Tuttle still puts on a show. The Earth is now approaching relatively dense regions of Tempel-Tuttle's orbiting debris trail, so in the next few days, skywatchers will be searching for leonid meteors. An extremely active meteor shower is expected to be visible over Europe and North America in the early morning hours of Tuesday, November 19, despite interference from a glaring full moon.",image,Tempel-Tuttle: The Leonid Comet,https://apod.nasa.gov/apod/image/0211/temptut_puckett_big.jpg, T. Puckett (Puckett Observatory)  
2002-11-17,"Is Leo leaking? Leo, the famous sky constellation visible on the left of the above all-sky photograph, appears to be the source of all the meteors seen in last year's Leonids Meteor Shower.  That Leonids point back to Leo is not a surprise - it is the reason that this November meteor shower is called the Leonids.  Sand-sized debris expelled from Comet Tempel-Tuttle follows a well-defined orbit about our Sun, and the part of the orbit that approaches Earth is superposed in front of the constellation Leo.  Therefore, when Earth crosses this orbit, the radiant point of falling debris appears in Leo.  Over 100 bright meteors can be seen in the above half-hour exposure.  The intensity of the Leonid Meteor Shower in 2002 is uncertain but may approach one per second for some locations on November 18 and 19.",image,Leonids from Leo,https://apod.nasa.gov/apod/image/0112/leonids_chen.jpg, Chen Huang-Ming 
2002-11-18,Tomorrow's picture: 2002 Leonids  < | Archive | Index | Search | Calendar | Glossary | Education | About APOD | >  Authors & editors: Robert Nemiroff (MTU) & Jerry Bonnell (USRA) NASA Technical Rep.: Jay Norris. Specific rights apply. A service of: LHEA at NASA / GSFC & NASA SEU Edu. Forum & Michigan Tech. U.,image,"The Car, the Hole, and the Peekskill Meteorite",https://apod.nasa.gov/apod/image/0211/peekskill_thomas.jpg," Pierre Thomas  (LST), ENS Lyon "
2002-11-19,"Reports of the 2002 Leonid Meteor Shower are coming in from across the world.  Preliminary indications have the shower as less active than last year but with an impressive peak seen through 1030 and 1100 Universal Time visible from much of North America.  Observers reported many meteors at the peak arriving in groups.  Pictured above is one such meteor from the peak caught earlier today by the Night Sky Live continuous camera at Kitt Peak National Observatory in Arizona, USA.  A memorable event of the 2002 Leonids was when the town of Mitzpe Ramon in Israel dimmed its lights to allow better imaging of Leonid meteors from Wise Observatory.",image,A Kitt Peak Leonid at 1026 UT,https://apod.nasa.gov/apod/image/0211/kp02leonid_concam.jpg,nan
2002-11-20,"Beautiful and bright, the 2002 Leonid meteors battled against glaring moonlight. This winning example, from Tuesday morning skies above Laughlin, Nevada, USA, finds an undaunted Leonid streaking between the familiar constellation of Orion (left) and an overexposed full Moon. As anticipated, the Leonid shower packed a double punch on November 19 with planet Earth plunging through two dense clouds of meteroids, dusty debris left by the passage of comet Tempel-Tuttle. Some European observers reported 10 or so meteors a minute during the first peak near 4:00 Universal Time while North American skygazers witnessed slightly lower rates near the second peak around 10:30 UT. Overall, observed rates were much lower than last year's Leonid meteor storm, but for many the sky was still filled with a rewarding spectacle of bright meteors. And that performance may be a fond farewell for years to come. The annual Leonid meteor shower will not likely approach even these rates again until the end of this century.",image,Leonids vs. The Moon,https://apod.nasa.gov/apod/image/0211/leonid2002_sapp1.jpg, Frank Sapp 
2002-11-21,"What could cause the center of M94 to be so bright?  Spiral galaxy M94 has a ring of newly formed stars surrounding its nucleus, giving it not only an unusual appearance but also a strong interior glow.  A leading progenitor hypothesis holds that an elongated knot of stars known as a bar rotates in M94 and has generated a burst of star formation in the form of an outward moving ring.  M94, pictured above digitally sharpened, spans about 30,000 light years, lies about 15 million light years away, and can be seen with a small telescope toward the constellation of Canes Venatici.",image,Starburst Galaxy M94,https://apod.nasa.gov/apod/image/0211/m94_noao.jpg,NOAO
2002-11-22,"Full of itself moon - EVERYONE SHOULD LOOK AT ME. What's 33 years?  And for those who need a story ... photographer Blake Suddeth took over a hundred digital pictures early Tuesday morning in order to capture this single, gorgeous 10 second exposure of a Leonid of the Lake meteor flashing by a very full of itself moon. The dreamlike foreground lake and fog are courtesy of Greenwood, South Carolina, USA.",image,"Full Moon, Lake, and Leonids Indeed",https://apod.nasa.gov/apod/image/0211/LeonidOfTheLake_suddeth.jpg,  Image: Blake Suddeth; Haiku Leonids Indeed: Susan Ode 
2002-11-23,"Like a target ring bull's-eye, the Mare Orientale is one of the most striking large scale lunar features. Located on the Moon's extreme western edge, this impact basin is unfortunately difficult to see from an earthbound perspective. It is over 3 billion years old, about 600 miles across and was formed by the impact of an asteroid sized object. The collision caused ripples in the lunar crust resulting in the three concentric circular features visible in this 1967 photograph made by NASA's Lunar Orbiter 4. Molten lava from the Moon's interior flooded the impact site through the fractured crust creating a mare. Dark, smooth regions on the moon are called mare (Latin for sea), because early astronomers thought these areas might be oceans.",image,Mare Orientale,https://apod.nasa.gov/apod/image/0211/mareOrientale_lunarOrbiter4_c1.jpg,nan
2002-11-24,"Why put observatories in space?  Most telescopes are on the ground.  On the ground, you can deploy a heavier telescope and fix it more easily.  The trouble is that Earth-bound telescopes must look through the Earth's atmosphere. First, the Earth's atmosphere blocks out a broad range of the electromagnetic spectrum, allowing a narrow band of visible light to reach the surface. Telescopes which explore the Universe using light beyond the visible spectrum, such as those onboard the Chandra X-ray Observatory need to be carried above the absorbing atmosphere. Second, the Earth's atmosphere blurs the light it lets through.  The blurring is caused by varying density and continual motion of air.  By orbiting above the Earth's atmosphere, the Hubble Space Telescope, pictured above, can get clearer images. In fact, even though HST has a mirror 15 times smaller than large Earth-bound telescopes, it can still resolve finer details. A future large optical telescope in space is planned.",image,Hubble Floats Free,https://apod.nasa.gov/apod/image/0211/hst_sts82.jpg,nan
2002-11-25,"Why does the Earth have a magnetic field?  The electrical conductivity of the molten plasma of the Earth's core should be able to damp the current magnetic field in only thousands of years.  Yet our five billion year old Earth clearly causes magnets to point to (defined) north.  The mystery is still being studied but recently thought related to motions in the Earth's liquid outer core.  Specifically, as portions of the outer core cool and fall inward, oceans of the liquid iron-rich magma rise outward, forced into a helical motion by the spin of the Earth.  This motion, many geologists now believe, regenerates Earth's magnetism.  Pictured above, a computer simulation shows the resulting magnetic field lines out to two Earth radii, with blue lines directed inward and yellow lines directed outward.",image,The Earth's Magnetic Field,https://apod.nasa.gov/apod/image/0211/field_glatz.gif, Gary A. Glatzmaier  (UCSC)  
2002-11-26,"NASA will launch two robots to Mars next year and you can help name them. The Mars Exploration Rovers are scheduled for launch on or near this coming June, when Mars and Earth are relatively close in their orbits.  The landing craft are expected to touch down on Mars in January 2004 and deploy the robot rovers shortly thereafter.  Rovers have the capability to crawl about 100 meters each day of their planned 90-day mission.  The mission's scientific purpose is to seek out and  inspect interesting rocks and terrain that could give clues to the past of Mars. Suggestions for names should be sent here, accompanied by a short essay, by 2003 January 31.  (Eds. Note: The contest is only open to school children in grades K-12.)",image,Name This Martian Robot,https://apod.nasa.gov/apod/image/0211/marsrover_mer.jpg,nan
2002-11-27,Tomorrow's picture: when galaxies collide  < | Archive | Index | Search | Calendar | Glossary | Education | About APOD | >  Authors & editors: Robert Nemiroff (MTU) & Jerry Bonnell (USRA) NASA Technical Rep.: Jay Norris. Specific rights apply. A service of: LHEA at NASA / GSFC & NASA SEU Edu. Forum & Michigan Tech. U.,image,Leonids and Leica,https://apod.nasa.gov/apod/image/0211/leonids2002_casado.jpg,  Juan Carlos Casado and Isabel Graboleda  
2002-11-28,"The Hubble optical image on the left shows NGC 6240 in the throes of a titanic galaxy - galaxy collision 400 million light-years away. As the cosmic catastrophe plays out, the merging galaxies spew forth distorted tidal tails of stars, gas, and dust and undergo frantic bursts of star formation. Using the orbiting Chandra Observatory's x-ray vision to peer within the bright central regions of NGC 6240 astronomers believe they have uncovered, for the first time, not one but two enormous orbiting black holes, by detecting the characteristic x-ray radiation from the interstellar debris swirling toward them. In the false-color close-up view at right, the x-ray data clearly show the black hole sources (shaded blue) separated by about 3,000 light-years. Einstein's theory of gravity predicts that such a pair of black holes must spiral closer together, and ultimately coalesce into a single, even more massive black hole after several hundred million years. In the final moments the merging supermassive black holes will produce an extremely powerful burst of gravitational radiation.",image,The Supermassive Black Holes of NGC 6240,https://apod.nasa.gov/apod/image/0211/ngc6240_composite.jpg,nan
2002-11-29,"Open clusters of stars can be near or far, young or old, and diffuse or compact.  Open clusters may contain from 100 to 10,000 stars, all of which formed at nearly the same time.  Bright blue stars frequently distinguish younger open clusters.  M35, pictured above on the upper left, is a relatively nearby at 2800 light years distant, relatively young at 150 million years old, and relatively diffuse, with about 2500 stars spread out over a volume 30 light years across.  An older and more compact open cluster, NGC 2158, is visible above on the lower right.  NGC 2158 is four times more distant that M35, over 10 times older, and much more compact as it contains many more stars in roughly the same volume of space.  NGC 2158's bright blue stars have self-destructed, leaving cluster light to be dominated by older and yellower stars.  Both clusters are visible toward the constellation of Gemini -- M35 with binoculars and NGC 2158 with a small telescope.",image,Open Star Clusters M35 and NGC 2158,https://apod.nasa.gov/apod/image/0211/m35_noao.jpg,NOAO
2002-11-30,"This panorama of the cratered lunar surface was constructed from images returned by the US Surveyor 6 lander. Surveyor 6 was not the first spacecraft to accomplish a soft landing on the Moon ... but it was the first to land and then lift off again! After the spacecraft touched down near the center of the Moon's nearside in November of 1967, NASA controllers commanded it to hop. Briefly firing its rocket engine and lifting itself some 4 meters above the surface, the Surveyor moved about 2.5 meters to one side before setting down again. The hopping success of Surveyor 6 essentially marked the completion of the Surveyor series main mission - to determine if the lunar terrain was safe for the planned Apollo landings.",image,Surveyor Hops,https://apod.nasa.gov/apod/image/0211/pan_surveyor6_full.jpg,nan
2002-12-01,"It is the most famous star cluster on the sky. The Pleiades can be seen without binoculars from even the depths of a light-polluted city.  Also known as the Seven Sisters and M45, the Pleiades is one of the brightest and closest open clusters.   The Pleiades contains over 3000 stars, is about 400 light years away, and only 13 light years across.  Quite evident in the above photograph are the blue reflection nebulae that surround the bright cluster stars.  Low mass, faint, brown dwarfs have recently been found in the Pleiades.",image,The Pleiades Star Cluster,https://apod.nasa.gov/apod/image/0212/pleiades_aao.jpg,AAO
2002-12-02,"Spiral galaxy M33 is a mid-sized member of our Local Group of Galaxies.  M33 is also called the Triangulum Galaxy for the constellation in which it resides.  About four times smaller (in radius) than our Milky Way Galaxy and the Andromeda Galaxy (M31), it is much larger than the many of the local dwarf spheroidal galaxies.  M33's proximity to M31 causes it to be thought by some to be a satellite galaxy of this more massive galaxy.  M33's proximity to our Milky Way Galaxy causes it to appear more than twice the angular size of the Full Moon, and be visible with a good pair of binoculars. The above high-resolution image from the 0.90-m telescope at Kitt Peak National Observatory is a four-color composite.",image,Nearby Spiral M33,https://apod.nasa.gov/apod/image/0212/m33_noao.jpg,T. A. Rector
2002-12-03,"On December 4th, for the second time in as many years, the Moon's shadow will track across southern Africa bringing a total solar eclipse to African skies. Reaching Africa just before 6:00 Universal Time, the narrow path of totality - corresponding to the path of the Moon's umbra or dark central shadow - will run eastward through Angola, Namibia (Caprivi Strip), Botswana, Zimbabwe, South Africa's Kruger National Park, and Mozambique. Moving out across the Indian Ocean it will ultimately cross onto the Australian continent at sunset (around 9:10 UT). Observers directly in this path could catch at most a minute or so of the eclipse at its total phase, but at least a partial eclipse will be visible over much of Africa, Australia, some parts of Indonesia, and eastern Antarctica. While watching last year's June 21 eclipse, astronomer Fred Espenak recorded a series of exposures used to construct this dramatic composite image. The sequence follows the 2001 geocentric celestial event from start to finish above a thorny acacia tree near Chisamba, Zambia.",image,Eclipse Over Acacia,https://apod.nasa.gov/apod/image/0212/tse2001a_espenak.jpg, Fred Espenak 
2002-12-04,"Gliding toward today's total eclipse of the Sun, the crescent Moon has been rising early, just before dawn. And as a prelude to its close solar alignment, the Moon also completed a lovely celestial triangle, closing with bright planets Mars and Venus on the morning of December 1. While the total solar eclipse can only be seen from a narrow corridor, skygazers around the globe could appreciate this lunar-planetary conjunction. This view is from near Nashville Tennessee, USA, and finds brilliant Venus at the lowest corner of the triangle with a much fainter Mars immediately to the right of the Moon. The Moon's sunlit crescent is overexposed, but details of the lunar night side are revealed by earthshine. Above and to the right of the trio is Spica, brightest star in the constellation Virgo.",image,"Moon, Mars, Venus, and Spica",https://apod.nasa.gov/apod/image/0212/moontrio_koehn.jpg,  Larry Koehn  
2002-12-05,"NGC 2359 is a striking emission nebula with an impressive popular name - Thor's Helmet. Sure, its suggestive winged appearance might lead some to refer to it as the duck nebula, but if you were a nebula which name would you choose? By any name NGC 2359 is a bubble-like nebula some 30 light-years across, blown by energetic winds from an extremely hot star seen near the center and classified as a Wolf-Rayet star. Wolf-Rayet stars are rare massive blue giants which develop stellar winds with speeds of millions of kilometers per hour. Interactions with a nearby large molecular cloud are thought to have contributed to this nebula's more complex shape and curved bow-shock structures. NGC 2359 is about 15,000 light-years distant toward the constellation Canis Major.",image,NGC 2359: Thor's Helmet,https://apod.nasa.gov/apod/image/0212/ngc2359_smith.jpg,nan
2002-12-06,"Normally hiding from view in the glare of the Sun, the shy solar corona came out to play Wednesday as a total solar eclipse graced morning skies over southern Africa. This telescopic image of the Sun's corona or outer atmosphere shimmering around the silhouetted Moon was recorded near the centreline of the total eclipse path, 10 kilometers north of Beitbridge, Zimbabwe. At that location, near the Zimbabwe - South Africa border, the total phase pictured here lasted a leisurely one minute and 23 seconds. Zimbabwean photographer Murray Alexander reported that fortunately no clouds interfered but few people were present, while many watching from the South Africa side were clouded out. Still, if you missed this geocentric celestial event, just wait until next year. Two solar eclipses and two lunar eclipses are on planet Earth's schedule for 2003, along with a transit of Mercury.",image,Zimbabwe Solar Eclipse,https://apod.nasa.gov/apod/image/0212/tse2002_alexander1.jpg,  Murray Alexander  
2002-12-07,"Pictured above is the innermost of Jupiter's Galilean satellites, Io, superposed in front of the gas giant planet. To the left of Io is a dark spot that is Io's own shadow.  A solar eclipse would be seen from within the shadow spot on Jupiter. Viewed from planet Earth, similar shadows of Jupiter's large moons can often be seen crossing the giant planet's disk. But during the next several months, the Galilean moons can also be seen crossing in front of each other as, for a while, their orbits lie nearly edge-on when viewed by earthbound observers. This true-color contrast-enhanced image was taken two years ago by the robot spacecraft Cassini, as it passed Jupiter on its way to Saturn in 2004.",image,"Jupiter, Io and Shadow",https://apod.nasa.gov/apod/image/0212/jupiterIo_cassini.jpg,nan
2002-12-08,"The developing International Space Station (ISS) has changed its appearance yet again.  Earlier this month the Space Shuttle Endeavor visited the ISS and installed the fourth of eleven pieces that will compose the Integrated Truss Structure.  The new P-1 Truss is visible on the left, below the extended solar panels.  The world's foremost space outpost can be seen developing over the past few years by comparing the above image to past images.  Also visible above are many different types of modules, a robotic arm, several wing-like solar panels, and a supply ship.  Construction began on the ISS in 1998 and the core structure should be in place before 2005.",image,The International Space Station Expands Yet Again,https://apod.nasa.gov/apod/image/0212/iss0212_nasa.jpg,nan
2002-12-09,"When the Moon's shadow reached out and touched the Earth last week, the result was a solar eclipse. Such an eclipse is total only for observers located along a narrow path corresponding to the ground track of the shadow's dark central portion or umbra.  For this eclipse, racing along at nearly 2000 kilometers per hour, the Moon's umbra obligingly crossed over land along regions of Africa and Australia. Totality lasted for about two minutes or less at a given location.  Many nearby regions fell within the lighter but much wider outer shadow region, the penumbra, and witnessed a partial solar eclipse.  The above movie follows the Moon's shadow as it crossed Africa during a similar eclipse in June 2001. Each frame is separated in time by about 20 minutes. The movie was created from frames taken by the orbiting European satellite MeteoSat-6.",image,Moon Shadow Moves Over Africa,https://apod.nasa.gov/apod/image/0212/eclipse_eumetsat.gif, EUMETSAT 
2002-12-10,"In the depths of the dark clouds of dust and molecular gas known as M17, stars continue to form.  The similarity to the Greek letter capital Omega gives the molecular cloud its popular name, but the nebula is also known as the Swan Nebula, the Horseshoe Nebula, and M17.  The darkness of these molecular clouds results from background starlight being absorbed by thick carbon-based smoke-sized dust.  As bright massive stars form, they produce intense and energetic light that slowly boils away the dark shroud.  M17, pictured above, is visible with binoculars towards the constellation of Sagittarius, lies 5000 light-years away, and spans 20 light-years across.",image,M17: Omega Nebula Star Factory,https://apod.nasa.gov/apod/image/0212/omega_cfht.jpg,Jean-Charles Cuillandre
2002-12-11,"Streaking high above diffuse clouds -- but well in front of distant stars -- are sand-sized bits of an ancient comet: meteors.  These bits flaked off Comet Tempel-Tuttle during its pass through the inner Solar System about 150 years ago.  Far in the background are stars toward the constellation of Ursa Major. The above image is digital combination of 12 exposures taken on the morning of November 19 from Florida, USA.  Observers there reported a strong peak in faint meteors between 5:30 and 6:00 EST, with a particularly strong minute coming at 5:46 EST when 22 Leonid meteors were counted.  The likely less impressive Geminid meteor shower will peak over the next three nights.",image,Meteors Between Stars and Clouds,https://apod.nasa.gov/apod/image/0212/Leonids_martin.jpg, Pierre Martin & Michael F. Vasseur  (OAOG) 
2002-12-12,"In December of 1972, Apollo 17 astronauts Eugene Cernan and Harrison Schmitt spent about 75 hours on the Moon, in the Taurus-Littrow valley, while colleague Ronald Evans orbited overhead. Near the beginning of their third and final excursion across the lunar surface, Schmitt took this picture of Cernan flanked by an American flag and their lunar rover's umbrella-shaped high-gain antenna. The prominent Sculptured Hills lie in the background while Schmitt's reflection can just be made out in Cernan's helmet. The Apollo 17 crew returned with 110 kilograms of rock and soil samples, more than from any of the other lunar landing sites. And after thirty years, Cernan and Schmitt are still the last to walk on the Moon.",image,Apollo 17: Last on the Moon,https://apod.nasa.gov/apod/image/0212/as17-140-21391c1.jpg,nan
